AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.07,-2.31,11.35,-0.31,-0.02,-0.05,1721201461716
-0.91,-2.98,11.99,-0.18,-0.03,0.06,1721201461726
-0.40,-2.07,4.46,-0.12,-0.05,0.15,1721201461736
1.03,-2.17,10.09,-0.32,0.09,0.14,1721201461746
0.58,0.38,16.28,-0.23,-0.10,-0.05,1721201461756
-0.49,5.64,11.53,-0.03,-0.17,-0.16,1721201461766
-1.01,-2.67,4.20,-0.19,-0.07,0.04,1721201461776
-1.88,-3.76,13.99,-0.36,0.17,0.05,1721201461786
-2.45,-0.66,15.01,-0.12,-0.21,0.02,1721201461796
-1.19,2.19,9.05,-0.01,0.00,0.14,1721201461806
2.32,2.97,16.44,-0.09,0.12,0.16,1721201461816
1.18,3.62,17.66,0.01,-0.21,0.15,1721201461826
-0.58,-0.34,4.43,0.23,-0.07,-0.02,1721201461836
1.21,0.12,3.77,0.04,0.07,-0.08,1721201461846
0.05,0.90,9.31,0.33,-0.19,0.03,1721201461856
1.30,7.16,10.34,0.40,0.14,-0.10,1721201461866
2.11,9.94,15.35,0.24,-0.05,0.02,1721201461876
0.37,-6.46,11.00,-0.16,-0.13,-0.12,1721201461886
0.01,-9.83,12.43,-0.15,0.09,-0.33,1721201461896
-2.90,0.54,9.64,0.34,-0.26,-0.03,1721201461906
0.86,-1.38,0.92,0.32,0.26,0.27,1721201461916
1.57,2.41,11.37,0.33,0.16,0.08,1721201461926
3.44,0.42,11.98,0.23,-0.04,-0.21,1721201461936
0.90,0.09,14.53,0.01,0.03,-0.42,1721201461946
-2.91,2.45,13.28,0.16,-0.13,-0.30,1721201461956
-0.90,2.04,9.20,0.26,0.25,0.09,1721201461966
0.95,-1.18,2.95,0.22,-0.00,0.24,1721201461976
2.59,-9.11,2.22,-0.11,0.27,-0.02,1721201461986
3.48,-1.55,16.29,-0.01,0.35,-0.43,1721201461996
0.29,4.01,15.16,0.34,-0.03,-0.46,1721201462006
-2.54,3.08,7.14,0.22,0.11,-0.22,1721201462016
-2.82,4.28,8.32,0.12,0.26,-0.09,1721201462026
0.75,-2.46,4.73,-0.03,0.25,-0.21,1721201462036
-0.25,-5.93,7.63,-0.48,0.21,-0.29,1721201462046
-2.74,-4.36,32.02,-0.43,0.26,-0.37,1721201462056
-2.49,11.18,26.12,0.62,0.03,-0.32,1721201462066
-0.17,3.39,-9.42,0.48,0.07,0.02,1721201462076
0.85,1.89,5.31,-0.50,0.51,0.03,1721201462086
1.86,7.03,13.37,0.19,0.10,-0.42,1721201462096
-0.07,0.82,-2.94,0.22,-0.27,-0.51,1721201462106
-6.17,-3.16,2.74,-0.33,0.23,-0.13,1721201462116
-3.44,0.46,18.91,-0.04,0.31,0.23,1721201462126
2.71,-0.15,11.37,-0.04,0.16,0.29,1721201462136
4.43,6.11,16.48,-0.13,0.20,-0.04,1721201462146
2.64,-0.12,8.82,0.02,-0.11,-0.48,1721201462156
-3.11,-7.26,0.02,-0.20,0.05,-0.48,1721201462166
-5.07,-3.77,3.04,-0.21,0.30,-0.20,1721201462176
-3.24,-0.33,13.92,-0.30,0.25,0.03,1721201462186
-1.24,0.87,18.55,-0.07,-0.05,0.12,1721201462196
-0.55,-1.32,11.49,0.01,0.14,0.08,1721201462206
1.08,-2.52,8.41,-0.32,0.26,0.01,1721201462216
1.18,4.29,9.62,-0.10,0.04,0.13,1721201462226
3.51,-0.73,5.32,-0.26,0.17,-0.04,1721201462236
1.94,-3.79,16.03,-0.41,0.20,-0.34,1721201462246
-3.18,-1.83,14.92,-0.11,-0.02,-0.41,1721201462256
-4.92,-0.91,6.76,-0.13,0.11,-0.01,1721201462266
-2.27,10.03,14.97,-0.18,0.41,0.18,1721201462276
0.48,8.51,12.16,0.01,-0.06,0.08,1721201462286
-0.80,-9.71,3.12,-0.21,0.07,-0.01,1721201462296
-1.59,-9.68,9.40,-0.31,0.08,-0.00,1721201462306
0.37,8.75,19.43,0.09,0.24,-0.06,1721201462316
0.31,1.06,18.47,0.12,0.13,-0.08,1721201462326
-7.11,-1.83,4.67,0.13,-0.38,-0.14,1721201462336
-5.09,11.10,10.77,0.40,0.51,0.14,1721201462346
3.57,-2.44,7.60,0.12,-0.13,0.44,1721201462356
2.28,-0.70,7.61,0.03,0.18,0.29,1721201462366
2.69,6.07,13.50,0.33,0.19,-0.13,1721201462376
-1.71,-1.45,8.70,0.01,-0.11,-0.33,1721201462386
-5.26,-3.68,11.68,0.01,0.02,-0.04,1721201462396
-1.86,-4.38,12.66,0.06,0.07,0.28,1721201462406
0.17,0.72,14.82,0.10,0.10,0.29,1721201462416
0.34,6.08,5.98,0.43,-0.16,0.10,1721201462426
-1.14,-6.86,-5.61,-0.10,-0.09,0.10,1721201462436
-2.10,-6.22,21.89,-0.40,0.58,-0.22,1721201462446
-1.68,-0.31,30.18,-0.03,-0.45,-0.23,1721201462456
-4.63,6.25,10.67,0.32,0.02,0.18,1721201462466
1.25,2.26,4.60,0.22,0.05,0.49,1721201462476
0.27,-0.44,2.61,0.07,-0.28,0.41,1721201462486
1.80,0.90,7.52,0.00,0.13,0.09,1721201462496
0.67,6.14,6.82,0.28,-0.30,-0.11,1721201462506
-0.55,0.91,2.37,-0.06,0.04,-0.02,1721201462516
-1.62,-1.99,14.75,-0.21,-0.04,0.06,1721201462526
-2.48,-0.06,11.27,0.12,-0.27,0.10,1721201462536
2.31,2.41,8.34,-0.07,0.28,0.16,1721201462546
3.65,4.28,19.58,-0.11,-0.07,-0.06,1721201462556
-0.33,1.87,12.39,0.05,-0.36,-0.16,1721201462566
-3.59,0.23,11.04,-0.08,0.02,-0.18,1721201462576
-4.84,4.26,7.98,0.24,-0.37,0.10,1721201462586
-4.02,-1.02,-2.40,-0.11,-0.07,0.38,1721201462596
0.14,0.59,13.99,-0.14,0.09,0.49,1721201462606
4.35,-1.20,13.45,0.04,-0.20,0.21,1721201462616
2.57,0.29,11.67,-0.15,-0.11,-0.18,1721201462626
-0.95,2.70,11.50,-0.04,-0.23,-0.27,1721201462636
-3.51,-0.84,8.40,-0.18,-0.11,0.02,1721201462646
-2.66,-1.06,9.75,-0.08,-0.16,0.36,1721201462656
1.12,-5.22,6.26,-0.12,-0.08,0.42,1721201462666
2.18,0.35,12.72,-0.13,-0.05,0.11,1721201462676
3.80,0.10,12.11,-0.09,-0.19,-0.05,1721201462686
-1.56,1.81,11.98,-0.26,-0.16,-0.21,1721201462696
-3.17,0.88,11.79,-0.11,-0.23,-0.15,1721201462706
-2.34,-5.47,5.92,-0.17,-0.19,0.20,1721201462716
-1.28,-4.30,9.95,-0.31,-0.03,0.28,1721201462726
0.99,-1.80,11.97,-0.18,-0.08,0.17,1721201462736
1.48,2.49,10.99,-0.11,-0.06,0.03,1721201462746
1.99,2.36,9.02,-0.06,-0.12,-0.03,1721201462756
1.98,2.49,11.16,-0.18,-0.02,-0.10,1721201462766
1.18,2.05,15.01,-0.19,-0.09,-0.17,1721201462776
-0.40,-0.56,10.84,-0.07,-0.15,-0.19,1721201462786
-0.85,-0.91,7.55,-0.04,-0.08,-0.09,1721201462796
0.69,-0.58,9.47,0.05,-0.03,0.02,1721201462806
1.06,1.97,11.28,0.16,-0.05,-0.00,1721201462816
0.74,3.35,11.20,0.13,-0.03,-0.16,1721201462826
-0.27,0.89,10.65,0.09,-0.16,-0.23,1721201462836
-0.45,-3.67,9.16,0.03,-0.02,-0.14,1721201462846
-0.61,-1.52,13.22,0.20,-0.03,-0.02,1721201462856
-0.34,0.41,8.05,0.28,-0.06,0.07,1721201462866
0.03,2.47,10.54,0.17,0.02,-0.06,1721201462876
2.00,0.10,14.06,0.12,0.04,-0.24,1721201462886
-0.39,1.92,11.42,0.24,-0.12,-0.21,1721201462896
-0.45,-1.64,6.17,0.20,-0.01,-0.02,1721201462906
-0.44,0.61,11.39,0.12,0.13,-0.01,1721201462916
0.45,0.51,10.61,0.25,-0.09,-0.07,1721201462926
1.10,-3.91,7.96,0.08,0.07,-0.07,1721201462936
-0.04,0.45,14.47,0.16,0.07,-0.20,1721201462946
-0.17,2.58,6.45,0.30,-0.09,-0.05,1721201462956
0.10,-0.40,7.97,0.09,0.18,-0.03,1721201462966
-0.39,-0.94,11.15,0.20,-0.07,-0.16,1721201462976
-0.88,-0.51,10.23,0.20,0.11,-0.14,1721201462986
-1.64,2.18,9.32,0.21,0.01,-0.05,1721201462996
-1.39,2.38,8.91,0.16,0.07,-0.01,1721201463006
0.40,-1.34,8.75,0.11,0.02,0.04,1721201463016
0.48,0.29,7.42,0.11,0.02,-0.04,1721201463026
1.66,0.72,9.57,-0.04,0.15,-0.10,1721201463036
0.17,-0.78,13.22,-0.13,-0.03,-0.24,1721201463046
-2.17,0.75,14.02,0.02,-0.08,-0.26,1721201463056
-1.91,1.09,7.81,0.05,0.06,-0.09,1721201463066
-0.20,0.88,7.61,-0.10,0.15,-0.06,1721201463076
-0.21,-0.68,11.31,-0.21,-0.04,-0.05,1721201463086
-0.25,-0.84,12.10,-0.10,-0.00,-0.12,1721201463096
-0.13,1.84,9.14,-0.04,-0.06,-0.12,1721201463106
1.06,-1.83,5.60,-0.06,-0.04,-0.00,1721201463116
2.33,0.53,9.06,-0.18,0.21,-0.17,1721201463126
-1.67,-1.30,6.30,-0.04,0.08,0.15,1721201463676
-1.58,-6.46,3.13,-0.15,-0.20,0.18,1721201463681
1.67,-3.44,11.21,-0.23,0.27,0.08,1721201463690
1.46,-0.39,17.16,-0.12,-0.20,-0.06,1721201463700
-1.01,3.76,11.13,-0.06,-0.09,-0.12,1721201463709
-0.35,0.11,5.07,-0.19,0.06,-0.07,1721201463719
-2.05,-2.56,4.35,-0.24,-0.09,0.01,1721201463728
-0.09,-6.44,10.42,-0.31,0.08,-0.00,1721201463738
0.93,-2.73,17.35,-0.20,-0.02,0.03,1721201463747
1.31,2.30,15.76,-0.18,-0.02,-0.04,1721201463757
1.28,2.35,15.56,-0.21,-0.02,-0.06,1721201463767
0.37,5.15,12.13,0.01,-0.07,-0.06,1721201463777
1.38,-1.43,4.47,0.01,0.03,-0.03,1721201463786
1.33,-1.31,7.28,-0.04,0.15,-0.25,1721201463796
-0.30,0.74,13.16,0.09,-0.05,-0.25,1721201463805
-0.94,1.74,13.71,0.11,0.07,-0.20,1721201463815
-1.83,1.98,11.82,0.12,-0.01,-0.10,1721201463825
-1.11,1.87,10.84,0.19,0.13,-0.05,1721201463835
0.73,0.20,9.75,0.26,0.01,-0.02,1721201463844
2.55,0.82,10.01,0.31,0.12,-0.02,1721201463854
2.20,1.66,10.17,0.31,0.10,-0.15,1721201463863
0.74,2.01,9.89,0.25,0.13,-0.33,1721201463873
-0.34,0.12,9.80,0.18,0.11,-0.37,1721201463882
-0.43,-2.40,11.85,0.19,0.17,-0.20,1721201463892
-1.79,0.89,7.62,0.36,0.01,-0.04,1721201463902
0.80,-0.69,7.37,0.22,0.29,-0.00,1721201463912
1.93,2.03,13.48,0.20,0.14,-0.19,1721201463922
-0.06,-1.94,8.10,0.17,0.08,-0.29,1721201463932
-3.19,-0.32,8.62,0.17,0.21,-0.35,1721201463942
-2.95,-1.84,9.48,0.16,0.15,-0.12,1721201463952
-2.63,0.87,11.81,0.15,0.18,0.05,1721201463962
0.07,2.75,8.35,0.25,0.17,0.11,1721201463972
0.97,-0.49,6.40,-0.08,0.21,0.02,1721201463982
0.60,1.47,14.16,-0.09,0.23,-0.14,1721201463992
0.53,-0.04,9.64,0.01,0.11,-0.22,1721201464002
-2.09,-2.25,8.79,-0.15,0.04,-0.01,1721201464012
-1.25,2.27,13.91,0.01,0.24,-0.02,1721201464022
-0.01,0.85,5.14,0.07,-0.00,-0.12,1721201464032
-0.42,-1.06,7.64,-0.28,0.21,-0.07,1721201464042
-0.24,-0.08,15.87,-0.07,0.10,-0.12,1721201464052
-1.27,1.43,12.23,0.02,0.05,-0.08,1721201464062
-1.77,0.58,6.57,-0.00,0.03,0.05,1721201464072
-0.14,-1.28,4.58,-0.24,0.16,0.09,1721201464082
1.10,-1.38,11.51,-0.21,0.13,-0.05,1721201464092
1.30,-2.48,12.77,-0.20,0.02,-0.16,1721201464102
-0.85,0.00,12.38,-0.12,0.07,-0.23,1721201464112
-1.71,-2.18,7.03,-0.20,-0.01,-0.06,1721201464121
-1.74,-2.03,13.25,-0.43,0.22,0.08,1721201464131
0.70,0.28,14.48,-0.15,0.02,0.14,1721201464141
1.56,0.36,11.24,-0.23,0.08,-0.02,1721201464151
-0.97,0.28,11.51,-0.28,-0.06,-0.10,1721201464161
-0.54,-0.79,10.03,-0.20,0.06,0.03,1721201464171
0.23,0.53,9.76,-0.12,0.06,0.17,1721201464181
0.97,0.65,8.58,-0.06,0.07,0.01,1721201464191
1.26,0.16,10.15,-0.08,0.07,-0.13,1721201464201
-0.63,3.82,11.18,0.08,0.02,-0.18,1721201464211
-1.30,3.40,11.55,0.08,0.05,-0.07,1721201464221
-1.55,1.49,11.65,0.06,0.06,-0.03,1721201464231
-1.32,-1.76,8.32,0.12,-0.04,0.01,1721201464241
-0.40,-0.61,9.07,0.12,0.15,0.01,1721201464251
-0.74,1.75,11.14,0.22,0.01,-0.00,1721201464261
-0.44,2.67,10.24,0.20,0.09,-0.02,1721201464271
0.51,-1.73,11.52,0.03,0.10,-0.14,1721201464281
-1.07,-1.75,12.59,0.09,0.04,-0.16,1721201464291
-2.39,0.19,8.12,0.21,0.03,0.02,1721201464301
-1.29,0.45,9.12,0.15,0.10,0.02,1721201464311
0.25,2.75,11.76,0.29,-0.02,0.05,1721201464321
-0.31,-1.04,7.79,0.13,0.02,-0.03,1721201464331
0.19,1.88,12.13,0.10,0.07,-0.09,1721201464341
-0.32,1.54,11.32,0.22,-0.06,-0.08,1721201464351
-1.52,-1.20,6.75,0.11,-0.03,-0.06,1721201464361
-1.68,0.89,10.80,0.12,0.05,-0.09,1721201464371
-1.66,-0.19,6.43,0.18,-0.13,-0.01,1721201464381
-0.93,-0.15,7.89,0.05,0.09,0.04,1721201464391
-0.18,0.37,12.96,0.06,-0.02,-0.07,1721201464401
-1.58,0.18,11.99,0.12,-0.13,-0.09,1721201464411
-0.82,1.54,8.09,0.19,-0.05,0.06,1721201464421
-0.01,-1.16,7.50,0.03,0.04,0.08,1721201464431
1.07,0.12,13.58,0.03,-0.03,0.03,1721201464441
1.03,1.29,9.38,0.17,-0.12,-0.10,1721201464451
0.69,1.09,8.16,0.06,0.01,-0.15,1721201464461
-0.75,2.46,10.96,0.06,-0.04,-0.13,1721201464471
-1.29,0.17,9.12,-0.01,-0.05,-0.10,1721201464481
-2.31,0.71,8.38,0.04,-0.10,0.04,1721201464491
-0.56,1.87,8.76,-0.04,0.12,0.01,1721201464501
-0.23,-0.49,13.58,-0.05,-0.12,0.08,1721201464511
-0.20,0.51,10.83,-0.00,-0.05,0.00,1721201464521
0.37,2.17,10.59,-0.00,-0.03,-0.01,1721201464531
0.06,-0.63,7.18,-0.10,0.01,-0.02,1721201464541
-1.54,4.58,13.11,-0.08,-0.06,-0.04,1721201464551
-0.42,-3.40,6.24,-0.01,-0.22,0.05,1721201464561
0.10,-6.31,10.06,-0.32,0.20,0.06,1721201464571
-2.20,1.41,11.90,-0.14,-0.21,-0.07,1721201464581
-2.04,-1.56,7.06,-0.26,0.05,-0.04,1721201464591
-1.82,1.53,16.36,-0.17,-0.01,0.06,1721201464601
0.48,-2.94,4.99,-0.04,-0.21,0.20,1721201464611
1.25,1.46,8.31,-0.31,0.23,0.01,1721201464621
0.23,1.90,16.19,-0.30,-0.17,-0.19,1721201464631
-3.01,1.20,11.87,-0.18,-0.15,-0.14,1721201464641
-2.58,-5.16,4.94,-0.28,-0.10,0.11,1721201464651
-0.56,-4.82,10.01,-0.33,0.04,0.27,1721201464661
1.20,0.33,11.65,-0.06,-0.03,0.11,1721201464670
2.31,-3.97,6.99,-0.00,-0.19,-0.01,1721201464680
0.23,1.07,9.55,0.01,0.06,-0.13,1721201464690
0.65,4.14,12.69,0.19,-0.09,-0.14,1721201464700
-0.40,6.99,10.21,0.29,-0.08,-0.03,1721201464710
1.92,0.89,18.20,-0.21,0.16,-0.15,1721201464720
0.04,0.19,21.77,-0.04,-0.32,-0.07,1721201464730
-0.36,1.24,3.08,0.49,0.03,-0.03,1721201464740
1.47,-2.26,1.00,0.17,0.05,0.00,1721201464750
3.17,6.12,8.08,0.20,0.12,0.02,1721201464760
1.52,2.72,13.16,0.48,-0.04,-0.09,1721201464770
1.28,-3.40,8.52,0.07,0.09,-0.19,1721201464780
-1.65,5.68,15.25,0.21,-0.04,-0.30,1721201464790
-0.16,-5.87,9.09,0.20,-0.08,-0.07,1721201464800
-1.13,3.14,13.47,0.19,0.23,-0.04,1721201464810
1.07,1.24,11.52,0.40,-0.06,-0.06,1721201464820
0.20,-0.69,6.43,0.19,0.09,-0.12,1721201464830
1.64,4.13,12.31,0.33,0.26,-0.28,1721201464840
1.10,0.28,5.58,0.41,-0.06,-0.14,1721201464850
-1.58,5.50,-2.68,0.42,0.14,-0.03,1721201464860
2.82,-0.76,2.86,0.13,0.34,-0.12,1721201464870
1.51,-1.44,13.57,0.03,-0.01,-0.20,1721201464880
-2.17,0.34,12.79,0.05,0.03,-0.39,1721201464890
-5.14,-5.34,10.56,0.05,-0.13,-0.18,1721201464900
-3.73,-1.38,9.86,0.11,0.31,0.16,1721201464910
0.53,2.74,7.65,0.17,0.16,0.25,1721201464920
1.98,2.40,8.54,-0.19,0.14,0.03,1721201464930
2.24,4.55,15.75,-0.14,0.17,-0.25,1721201464940
1.08,-7.31,10.63,-0.37,0.02,-0.36,1721201464950
-3.17,-1.53,16.91,-0.31,0.03,-0.09,1721201464960
-1.36,2.85,7.46,-0.05,0.10,0.03,1721201464970
1.33,-2.13,4.64,-0.32,0.22,-0.07,1721201464980
-0.89,-3.78,11.14,-0.41,0.02,-0.28,1721201464990
-2.43,3.06,15.79,0.01,-0.00,-0.14,1721201465000
-2.48,3.12,5.35,0.00,-0.05,0.11,1721201465010
-2.26,1.06,8.49,-0.29,-0.01,0.30,1721201465020
1.11,1.92,9.28,-0.07,0.06,0.16,1721201465030
3.69,-6.48,6.41,-0.32,0.01,0.04,1721201465040
2.89,0.05,14.44,-0.21,0.08,-0.17,1721201465050
-0.19,0.98,9.73,-0.12,-0.09,-0.40,1721201465060
-4.03,2.99,13.61,-0.33,0.09,-0.46,1721201465070
-4.00,-0.10,8.84,-0.08,-0.12,0.01,1721201465080
0.57,-3.84,7.33,-0.39,0.32,0.42,1721201465090
4.99,-5.17,22.07,-0.53,0.13,0.12,1721201465100
2.38,11.44,25.03,0.01,-0.09,-0.26,1721201465110
0.59,1.49,4.73,0.15,-0.17,-0.41,1721201465120
-3.75,-5.86,5.20,-0.37,0.15,-0.20,1721201465130
-1.89,2.33,19.77,0.09,0.03,0.07,1721201465140
0.92,3.84,7.69,0.50,-0.01,0.07,1721201465150
-1.36,2.04,-0.33,0.27,0.03,-0.21,1721201465160
1.79,1.40,9.64,0.21,0.31,-0.25,1721201465170
0.62,-1.81,9.16,0.21,0.00,-0.19,1721201465180
-2.61,-0.21,8.80,0.18,0.11,-0.28,1721201465190
-2.85,0.70,12.00,0.24,0.08,-0.22,1721201465200
-2.51,-0.76,7.12,0.26,-0.10,0.04,1721201465210
-1.20,-6.72,6.50,0.05,0.20,0.07,1721201465220
0.89,-6.72,15.44,0.13,0.23,-0.13,1721201465230
-1.29,-0.02,8.15,0.46,-0.12,-0.35,1721201465240
-2.48,5.98,10.67,0.23,0.16,-0.33,1721201465250
-2.29,17.01,20.83,0.35,0.05,-0.05,1721201465260
-1.09,-5.95,5.43,-0.07,-0.09,0.08,1721201465270
-2.16,-16.73,6.93,-0.42,0.17,-0.03,1721201465280
-0.62,8.45,17.72,0.28,0.15,-0.07,1721201465290
1.25,4.86,2.52,0.32,-0.18,-0.05,1721201465300
-1.20,-2.20,4.74,-0.02,0.09,-0.13,1721201465310
-0.85,-1.10,11.64,0.20,0.07,-0.17,1721201465320
1.11,5.43,15.59,0.04,0.25,-0.21,1721201465330
-0.54,1.66,15.30,0.02,-0.19,-0.16,1721201465340
-4.71,2.10,3.61,0.28,-0.14,-0.06,1721201465350
-0.14,-5.10,3.89,0.11,0.22,0.13,1721201465360
0.82,0.83,9.44,0.14,-0.06,0.14,1721201465370
2.76,4.73,12.93,0.11,0.21,-0.18,1721201465380
-1.62,7.01,7.74,0.21,-0.28,-0.37,1721201465390
-4.01,-0.13,-6.33,0.09,-0.03,-0.09,1721201465400
-0.69,-4.25,2.72,-0.25,0.29,0.37,1721201465410
3.62,-12.43,7.66,-0.30,0.07,0.27,1721201465420
0.68,-10.40,40.66,-0.84,0.55,-0.36,1721201465430
-2.82,11.44,42.46,0.69,-0.66,-0.37,1721201465440
-6.29,-2.30,-17.31,0.47,-0.18,-0.03,1721201465450
-5.23,3.10,8.46,-0.79,0.35,0.49,1721201465460
-11.07,6.56,20.75,-0.00,-0.30,0.43,1721201465470
7.95,2.71,2.58,0.03,-0.02,0.00,1721201465480
-1.08,0.18,4.53,-0.15,-0.55,-0.16,1721201465490
-0.04,-0.06,12.73,-0.26,0.30,-0.18,1721201465500
-1.40,2.09,18.38,-0.11,-0.04,-0.02,1721201465510
-2.41,2.52,9.17,-0.04,-0.13,0.13,1721201465520
0.13,-3.63,4.47,-0.18,0.05,0.26,1721201465530
1.87,-1.22,12.51,-0.17,0.12,0.10,1721201465540
2.04,4.67,11.95,-0.07,-0.09,-0.06,1721201465550
-0.44,-1.22,8.26,-0.27,-0.11,-0.16,1721201465560
-3.56,-2.32,11.02,-0.20,-0.06,-0.10,1721201465570
-2.53,-3.24,9.37,-0.09,-0.03,0.09,1721201465580
-0.28,-1.18,11.27,-0.15,0.06,0.25,1721201465590
0.58,1.98,12.00,-0.04,-0.10,0.21,1721201465600
2.06,2.72,9.23,0.06,0.04,0.03,1721201465610
1.10,1.41,11.73,-0.02,-0.06,-0.18,1721201465620
-1.26,0.94,9.99,0.04,-0.19,-0.06,1721201465630
-1.12,1.73,7.78,0.09,0.08,-0.03,1721201465640
0.73,-4.90,10.79,-0.07,-0.05,0.03,1721201465650
-0.78,2.58,13.10,0.14,-0.06,-0.03,1721201465660
0.74,2.63,8.32,0.21,-0.08,-0.04,1721201465670
0.72,0.16,12.58,0.05,-0.04,-0.15,1721201465685
1.18,-2.29,11.47,0.06,-0.05,-0.12,1721201465689
-0.21,-2.94,11.62,0.07,-0.03,-0.15,1721201465699
-1.47,-0.32,8.21,0.11,-0.05,-0.03,1721201465709
0.71,-0.74,16.18,0.03,0.18,0.06,1721201465719
1.30,5.96,15.88,0.37,-0.06,0.05,1721201465729
1.67,2.26,1.78,0.22,-0.01,-0.01,1721201465739
2.26,-5.42,6.89,-0.16,0.16,-0.11,1721201465749
0.28,1.58,16.64,0.23,-0.01,-0.25,1721201465759
-0.66,0.77,4.90,0.26,-0.11,-0.08,1721201465769
0.28,3.04,8.35,0.10,0.25,0.08,1721201465779
2.19,-1.18,9.31,0.14,0.02,-0.07,1721201465789
0.51,-2.51,10.02,-0.05,0.16,-0.28,1721201465799
-1.96,3.85,16.48,0.24,0.03,-0.33,1721201465809
-1.90,-1.20,3.47,0.18,-0.02,0.01,1721201465819
-0.21,-2.76,8.84,-0.04,0.29,0.10,1721201465829
2.47,-0.30,15.19,0.14,0.10,-0.13,1721201465839
1.30,0.78,10.62,0.15,0.08,-0.29,1721201465849
-0.29,2.16,10.26,0.09,0.19,-0.31,1721201465859
-1.50,4.58,9.29,0.14,0.18,-0.23,1721201465869
-0.36,-2.04,8.09,-0.10,0.25,-0.19,1721201465879
-1.44,-1.37,16.35,-0.08,0.16,-0.19,1721201465889
-0.99,1.84,10.76,0.11,0.18,-0.16,1721201465899
-0.84,2.63,9.78,-0.11,0.16,-0.09,1721201465909
0.18,3.43,11.82,0.08,0.17,-0.16,1721201465919
3.06,-1.87,4.13,-0.09,0.22,-0.18,1721201465929
0.57,0.93,10.15,-0.17,0.12,-0.21,1721201465939
0.88,2.42,12.86,-0.03,0.31,-0.37,1721201465949
0.30,1.12,8.55,-0.07,0.15,-0.30,1721201465959
-2.60,0.23,6.74,-0.12,0.15,-0.24,1721201465969
-0.54,-4.35,8.99,-0.18,0.34,-0.12,1721201465979
1.09,-4.36,10.82,-0.08,0.28,-0.15,1721201465989
0.22,1.67,9.74,0.05,0.22,-0.22,1721201465999
-1.92,5.92,7.96,0.08,0.25,-0.31,1721201466009
-1.92,4.90,10.07,0.02,0.30,-0.23,1721201466019
-1.89,-5.11,7.86,-0.20,0.12,0.01,1721201466029
-1.40,-5.15,13.33,-0.25,0.41,-0.03,1721201466039
0.81,2.31,14.61,0.04,0.22,-0.13,1721201466049
-0.66,0.21,2.27,0.06,0.11,-0.27,1721201466059
-1.91,0.00,10.94,-0.18,0.48,-0.33,1721201466069
-2.66,1.94,13.92,0.15,0.08,-0.17,1721201466079
-3.08,-1.22,7.36,-0.10,0.28,0.00,1721201466089
-1.31,2.54,18.82,0.01,0.34,-0.02,1721201466099
-0.52,1.30,5.91,0.28,0.00,-0.07,1721201466109
-0.93,-1.74,8.57,-0.20,0.35,-0.14,1721201466119
-1.29,0.68,20.39,0.11,0.12,-0.18,1721201466129
-2.79,1.99,9.12,0.26,0.13,-0.16,1721201466139
-4.32,2.11,3.43,0.23,0.08,-0.06,1721201466149
-3.68,0.88,-0.21,0.21,0.13,0.12,1721201466159
-0.51,-3.23,7.75,-0.08,0.26,0.17,1721201466169
-0.47,-1.66,17.68,-0.02,-0.01,0.03,1721201466179
-1.54,5.23,14.10,0.24,0.13,-0.06,1721201466189
-2.21,-0.44,10.55,-0.06,0.01,0.06,1721201466199
-3.92,2.56,12.33,0.15,-0.10,0.20,1721201466209
-0.57,-1.62,6.82,0.15,0.09,0.32,1721201466219
0.19,-0.86,7.75,0.05,-0.00,0.21,1721201466229
0.99,0.76,11.19,0.02,-0.03,0.13,1721201466239
-1.25,1.82,12.53,0.03,-0.09,0.04,1721201466249
-3.31,-0.00,10.48,0.06,-0.14,0.16,1721201466259
-1.95,-1.79,9.05,0.06,-0.04,0.45,1721201466269
0.94,-0.72,9.01,0.05,-0.10,0.60,1721201466279
3.69,0.91,11.30,0.04,-0.03,0.38,1721201466289
3.84,1.89,12.34,0.09,-0.16,0.08,1721201466299
1.51,5.49,8.95,0.18,-0.15,-0.08,1721201466309
-0.80,0.56,7.65,-0.04,-0.11,0.08,1721201466319
-3.22,1.02,10.61,-0.01,-0.18,0.24,1721201466329
-0.34,-0.98,8.06,-0.08,-0.02,0.33,1721201466339
0.45,1.35,9.93,-0.06,-0.17,0.28,1721201466349
0.34,1.61,8.59,-0.04,-0.14,0.19,1721201466359
-0.04,1.04,12.96,-0.07,-0.11,0.13,1721201466369
-0.99,1.06,11.94,-0.04,-0.23,0.15,1721201466379
-1.53,0.78,8.62,-0.10,-0.21,0.22,1721201466389
-0.54,0.77,10.89,-0.07,-0.15,0.29,1721201466399
0.68,-0.46,9.07,-0.01,-0.21,0.35,1721201466409
1.20,1.70,8.99,-0.00,-0.17,0.25,1721201466419
3.27,1.30,8.62,-0.03,-0.12,0.09,1721201466429
2.27,-2.04,11.04,-0.20,-0.14,-0.08,1721201466439
-1.31,0.73,11.17,0.03,-0.32,-0.08,1721201466449
-0.82,-1.38,5.38,-0.07,-0.03,0.01,1721201466459
-0.94,1.90,11.28,-0.11,-0.12,0.08,1721201466469
0.48,-1.36,11.40,-0.14,-0.11,-0.00,1721201466479
-0.31,-2.71,9.18,-0.12,-0.16,-0.12,1721201466489
-2.72,1.04,8.88,-0.05,-0.20,-0.09,1721201466499
-1.46,3.26,11.11,-0.05,-0.07,0.07,1721201466509
